,id,text,created_at,user,username,user_id,user_location,user_followers,user_following,user_verified,user_tweets_count,user_created_at
0,1540547561601511424,RT @Coredao_Org: Bitcoin will play a very important role in the societal structure of this digital city. People know that Bitcoin is not on…,Sat Jun 25 04:08:55 +0000 2022,진우태,jinwootae2412,1388363038697295876,,15,183,False,401,Sat May 01 05:22:28 +0000 2021
1,1540547560351453184,RT @BigSeanHarris: The correct method to smash buy #bitcoin when it dips 😂   https://t.co/AJxE4jiEUF,Sat Jun 25 04:08:55 +0000 2022,Sandy Davis,DmanCrypto86,1377985407376367619,"Fayetteville, NC",6,34,False,12,Fri Apr 02 14:05:36 +0000 2021
2,1540547555821760512,@RicherDadBlog Mr Bitcoin,Sat Jun 25 04:08:53 +0000 2022,tweety Bird,tweetyB98517943,979321056560168960,,11,130,False,4763,Thu Mar 29 11:35:09 +0000 2018
3,1540547554013696000,RT @turaxtoken: Take part info  our #Airdrop  Our listing iş coming soon. In July! Get ahead of everyone and earn some tokens. #Turax #Cryp…,Sat Jun 25 04:08:53 +0000 2022,EM 🌱🚀,kxjen016,1343064293198065664,Manifesting;,117,4332,False,71662,Sun Dec 27 05:21:04 +0000 2020
4,1540547553011302400,"RT @simplykashif: Many believe that Bitcoin is valuable because it has a limited supply of 21 million.  No, that does not make Bitcoin valu…",Sat Jun 25 04:08:53 +0000 2022,Asharib Ali,Asharib_4,1483781769727987713,,1840,194,False,8479,Wed Jan 19 12:42:08 +0000 2022
5,1540547548800221184,"RT @avalancheavax: Good Bridging 🔺  Now that the Avalanche Bridge has added native support for Bitcoin, this technical overview breaks down…",Sat Jun 25 04:08:52 +0000 2022,Star_Hamzat🔺,Hamzatgodfirst,125518002,Apomu,453,290,False,1798,Tue Mar 23 01:58:00 +0000 2010
6,1540547533021274112,@zekekyle76 @Daniell71251047 @cameron You can’t kill something that’s not alive buddy,Sat Jun 25 04:08:48 +0000 2022,Harry Potter,Bitcoin_Potter,1363199891745497090,Hogwarts,246,695,False,3083,Sat Feb 20 18:52:45 +0000 2021
7,1540547530215358465,RT @CryptoWhale: BREAKING: Iran announces they’re restricting #Bitcoin mining by cutting off electricity amid high energy consumption.   El…,Sat Jun 25 04:08:47 +0000 2022,SAUVANET🇫🇷🇺🇦 перемога для України !🇺🇦🇫🇷,SAUVANE83406542,1332933508893868032,,30,396,False,4758,Sun Nov 29 06:29:06 +0000 2020
8,1540547522367819776,RT @sunnydecree: The #Bitcoin network is the world’s most powerful lie detector. No wonder banks hate it.,Sat Jun 25 04:08:45 +0000 2022,*NormalGamer*,ng_480,3436343369,,1795,5000,False,135121,Sun Aug 23 05:05:37 +0000 2015
9,1540547513215860737,"@CryptoWhale If you listened ten years ago and you bought bitcoin at $8 and HODL’d, then the recent drop to $21,000… https://t.co/edMUgCvw28",Sat Jun 25 04:08:43 +0000 2022,Orod57,pampit57,1508638091963154432,"Miami, FL",78,181,False,525,Tue Mar 29 02:52:17 +0000 2022
10,1540547511646969856,RT @SocialGood_Inc: 🏖️ Win $100 in $BTC 🏖️ Follow   RT this for a chance to win a cool $100 worth of #Bitcoin !! 🤩 We'll tag the lucky 32nd…,Sat Jun 25 04:08:43 +0000 2022,Ilaas,Ilaas91,1496168699589316611,,46,515,False,1063,Tue Feb 22 17:03:19 +0000 2022
11,1540547506144256001,RT @BTC_Archive: #Bitcoin HODLers 💪 https://t.co/l2o7dZkMgY,Sat Jun 25 04:08:42 +0000 2022,Ismael Larin ⚡₿,Eliezer_Larin,334284865,San Salvador,184,471,False,4638,Tue Jul 12 21:18:33 +0000 2011
12,1540547488528179207,"@slater_exp @TheGRM1 @DannyDeVito ""FACTS and LOGIC"" says the bitcoin bro",Sat Jun 25 04:08:37 +0000 2022,ChrisZack,Chriszik2,1332127482720493568,,28,212,False,915,Fri Nov 27 01:02:07 +0000 2020
13,1540547487605596170,RT @TheBlock__: ICYMI: Avalanche introduces Bitcoin bridge as Core wallet feature https://t.co/L5L6lr6HIW,Sat Jun 25 04:08:37 +0000 2022,Evolution.avax 🔺,EvolutionAvax,483914622,Moon,953,2354,False,1844,Sun Feb 05 14:42:27 +0000 2012
14,1540547484770000897,"RT @BTC_Archive: 💥UK: #Bitcoin and crypto could ""make financial systems more transparent and reduce crime"" - Government Minister,  Matt Han…",Sat Jun 25 04:08:37 +0000 2022,Asharib Ali,Asharib_4,1483781769727987713,,1840,194,False,8479,Wed Jan 19 12:42:08 +0000 2022
15,1540547477618688000,"@GoldLeader89 IF you don’t know where the yield come from, YOU ARE THE YIELD !! https://t.co/6BJXgXOMV0",Sat Jun 25 04:08:35 +0000 2022,₿ Minion ( Alvaro ) ⚡️,bitcoin_minion,752679114700578816,,666,343,False,3153,Tue Jul 12 01:41:00 +0000 2016
16,1540547474972061696,RT @JoeCarlasare: People waiting for 10k #Bitcoin remind me of people waiting for 1k #Bitcoin in 2018.,Sat Jun 25 04:08:34 +0000 2022,alexander leonenko,aleXLeonenko,258513755,,6,28,False,150,Sun Feb 27 22:10:12 +0000 2011
17,1540547474078797826,#Bitcoin Last Price $21269 #BTC 🚀 Daily Indicators: •Variation since 00h00(UTC): +0.15% •MACD:  -MACD Line: -2506… https://t.co/YjMHNLK0q5,Sat Jun 25 04:08:34 +0000 2022,Live Price Crypto,LivePriceCrypto,1501922448324927500,,2209,3,False,130787,Thu Mar 10 14:06:46 +0000 2022
18,1540547473449566208,RT @TheBlock__: ICYMI: Avalanche introduces Bitcoin bridge as Core wallet feature https://t.co/L5L6lr6HIW,Sat Jun 25 04:08:34 +0000 2022,Gem∀🔺,TrinaGonzlez2,1463220844109434899,,372,458,False,1623,Tue Nov 23 19:00:43 +0000 2021
19,1540547442910830593,"RT @BTCTN: #XRP, #AVAX near multi-week highs, following Friday's flurry. https://t.co/ui4WPBDi0s",Sat Jun 25 04:08:27 +0000 2022,Charlevi,BigMcDarby,1362962145906995205,,300,138,False,3211,Sat Feb 20 03:07:59 +0000 2021
20,1540547441489055745,@jordanfried But Bitcoin is down 32% since last year and CPI is up ~9%. Hasn’t purchasing power of the dollar far o… https://t.co/qtGuD5v7PG,Sat Jun 25 04:08:26 +0000 2022,Lock The Pick,LockThePickMMA,1267802531679408129,,352,1016,False,1844,Tue Jun 02 12:57:47 +0000 2020
21,1540547438129205248,Shitcoins being shitcoins. #Bitcoin only. Period. https://t.co/dZ8XXoDXem,Sat Jun 25 04:08:25 +0000 2022,Nakatoshi,satsumoto21,1530784020245516288,,69,442,False,56,Sun May 29 05:32:19 +0000 2022
22,1540547437537918978,RT @Crypto_Saige: @SaitaKanOnline @SnoopDogg @LuckyRooToken The Next #100xgem Taking Over The Crypto Casino Industry.  Available in 2 Separ…,Sat Jun 25 04:08:25 +0000 2022,LuckyRoo Troops,LuckyRooTroops,1475995471504158727,United States,695,213,False,705,Wed Dec 29 01:02:18 +0000 2021
23,1540547437236203520,"RT @Jayecane: rt + post your cashapp, PayPal, Bitcoin https://t.co/q7nl6N7ARq",Sat Jun 25 04:08:25 +0000 2022,bradley fuller,01dubbs,28065629,,13,213,False,190,Wed Apr 01 06:53:15 +0000 2009
24,1540547430407704576,RT @avalancheavax: The Bitcoin bridging support leverages much of the same technology and design of the original Avalanche Bridge architect…,Sat Jun 25 04:08:24 +0000 2022,Gem∀🔺,TrinaGonzlez2,1463220844109434899,,372,458,False,1623,Tue Nov 23 19:00:43 +0000 2021
25,1540547422060945419,"RT @BTCTN: It was recently revealed by developers that the public beta of #Shibarium, a #SHIB scaling solution, will launch in the third qu…",Sat Jun 25 04:08:22 +0000 2022,CryptoBoy#Whale,Omid_Crypto1,1393192836179320832,"Amsterdam, Nederland",193,187,False,4256,Fri May 14 13:14:01 +0000 2021
26,1540547421561815041,RT @Coredao_Org: Bitcoin will play a very important role in the societal structure of this digital city. People know that Bitcoin is not on…,Sat Jun 25 04:08:21 +0000 2022,Muhammad Waqas,Muhamma61231694,1522785348954345473,,2,4,False,24,Sat May 07 03:48:23 +0000 2022
27,1540547411013410817,"https://t.co/JNvedx7r19 Alternative I will show you in this video https://t.co/v335wXUtPW alternative website, that… https://t.co/1TU4i3SXIJ",Sat Jun 25 04:08:19 +0000 2022,Selim Sarker,Selimsarkerbidc,1522867454090878976,,0,67,False,9,Sat May 07 09:14:46 +0000 2022
28,1540547409452965888,RT @SaitaKanOnline: Hello BIG @SnoopDogg if you like to gamble check out @LuckyRooToken itll be the biggest launch of 2022 exclusive to #Sa…,Sat Jun 25 04:08:19 +0000 2022,LuckyRoo Troops,LuckyRooTroops,1475995471504158727,United States,695,213,False,705,Wed Dec 29 01:02:18 +0000 2021
29,1540547408483975169,"@Underrated_Dom @deyonte_btc Get *FREE* #CRYPTO (Free First, $10) You Must Deposit $100   Receive $BITCOIN$ | Sign-… https://t.co/KxKXIzMNW9",Sat Jun 25 04:08:18 +0000 2022,Jared Benavides,JaredBena,283263632,Somewhere in Google Maps,1530,3,False,234,Sat Apr 16 23:13:30 +0000 2011
30,1540547408085540866,"RT @avalancheavax: Good Bridging 🔺  Now that the Avalanche Bridge has added native support for Bitcoin, this technical overview breaks down…",Sat Jun 25 04:08:18 +0000 2022,Gem∀🔺,TrinaGonzlez2,1463220844109434899,,372,458,False,1623,Tue Nov 23 19:00:43 +0000 2021
31,1540547407888666624,RT @JDxBruce: @TronixTrx @justinsuntron @trondao Airdrop @cctip_com draw 500000 Waifer 500  WaiferCoin @WaiferCoin FollowBack  YOU ARE GIVE…,Sat Jun 25 04:08:18 +0000 2022,Sally,Sally63055788,1121707859035578369,,70,563,False,2861,Fri Apr 26 09:29:28 +0000 2019
32,1540547406168592385,@RethinkinDollar Bitcoin is deflationary which means over time Bitcoin will overtake Gold as the worlds reserve ass… https://t.co/1q0SHO1SYq,Sat Jun 25 04:08:18 +0000 2022,Damon,Damon215BTC,996540812153405440,,156,175,False,995,Wed May 16 00:00:19 +0000 2018
33,1540547395049734145,@HansMlman  Hello my friend Help put a smile on the faces of the poor children of Gaza by donating or sharing the c… https://t.co/7QkVquZsTf,Sat Jun 25 04:08:15 +0000 2022,Rasha,Rasha3_1rasha,1109191106254786560,"Gaza,Palestinian",2492,2706,False,3226,Fri Mar 22 20:32:22 +0000 2019
34,1540547392835035136,"Sometimes I just want to buy a farm on like 20 acres and not worry about all this crap. #bitcoin, freedom, sovereig… https://t.co/Hu35LWnWvt",Sat Jun 25 04:08:15 +0000 2022,Mr. Carter,ThackeryCarter,471301016,Earth,501,899,False,5941,Sun Jan 22 18:24:47 +0000 2012
35,1540547391929171970,RT @bitcoin_apex_rv: ~144 hours in. #Bitcoin  Can you spot the 丰 sign? Shot with LUMIX GX80. https://t.co/VV6up6Hd13,Sat Jun 25 04:08:14 +0000 2022,Frank Ang 🇸🇬,thatfrankang,149595917,,57,287,False,76,Sat May 29 17:59:43 +0000 2010
36,1540547391484485634,"RT @BTCTN: #XRP, #AVAX near multi-week highs, following Friday's flurry. https://t.co/ui4WPBDi0s",Sat Jun 25 04:08:14 +0000 2022,BasedAllen,surfingcryptos1,1341477363557801995,,247,79,False,2309,Tue Dec 22 20:15:33 +0000 2020
37,1540547382550593536,@zekekyle76 @Daniell71251047 @cameron A banana also has its own dna,Sat Jun 25 04:08:12 +0000 2022,Harry Potter,Bitcoin_Potter,1363199891745497090,Hogwarts,246,695,False,3083,Sat Feb 20 18:52:45 +0000 2021
38,1540547380889767937,RT @SaitaKanOnline: We love Lambo @LuckyRooToken   #LuckyRooToken #LuckyRoo #RooTroop #SaitaPro #Blockchain #Crypto #BSCGems #BSC #BNB #BNB…,Sat Jun 25 04:08:12 +0000 2022,LuckyRoo Troops,LuckyRooTroops,1475995471504158727,United States,695,213,False,705,Wed Dec 29 01:02:18 +0000 2021
39,1540547379950239744,RT @nanogamesio: Have you heard that TRX is now listed on https://t.co/3C773Pq77C !?🎰  🏆We will give $50 in $TRX to 2 winners in 48 hours t…,Sat Jun 25 04:08:12 +0000 2022,╚eandro 🇦🇷,Leannn_03,2400587952,,182,1100,False,4335,Thu Mar 20 23:26:13 +0000 2014
40,1540547372610109441,"RT @r_topisto: #computerart #creativecoding #generativeart : #bitcoin #blockchain 's LAST Block, Height : 742226 [ See more on https://t.co…",Sat Jun 25 04:08:10 +0000 2022,p5tbot,p5tbot1,1329393355554426882,,1259,1,False,166688,Thu Nov 19 11:57:38 +0000 2020
41,1540547369103953920,RT @turaxtoken: Take part info  our #Airdrop  Our listing iş coming soon. In July! Get ahead of everyone and earn some tokens. #Turax #Cryp…,Sat Jun 25 04:08:09 +0000 2022,JHOANNA🌟,febibigwin14,1446274606654918677,"Bamban, Central Luzon",21,3562,False,16223,Fri Oct 08 00:42:06 +0000 2021
42,1540547349696716801,RT @MonetaryFrame: A man who saves his time and effort in #Bitcoin can walk more certainly into the chaos of the future.  #MasculineFrame h…,Sat Jun 25 04:08:04 +0000 2022,BTCYN ∞/21M 🇸🇻🇨🇫🇺🇸,BTCYN,3420170151,NYC,1289,1911,False,110141,Thu Aug 13 14:19:17 +0000 2015
43,1540547345712046081,"#Bitcoin Price in last 3 hours: +0.24% change  Resistance around $21,400  Support around $21,200  Last $BTC Price:… https://t.co/bB1WrczRHE",Sat Jun 25 04:08:03 +0000 2022,BitcoinPrice.Link,BitcoinpriceL,1428062645165363205,,405,259,False,1828,Wed Aug 18 18:35:19 +0000 2021
44,1540547345120907264,"🟩 Block 742227 ⛏ ⛏  📅 25th Jun 2022, 04:07:10 GMT  📣 856 tx with a value of 2,887.851 ₿ ($61.36m 🇺🇸)  📣 distributed… https://t.co/OBRHWleizA",Sat Jun 25 04:08:03 +0000 2022,tictoknextblock,tictoknextblock,1410439838986166273,,241,12,False,50753,Thu Jul 01 03:29:10 +0000 2021
45,1540547343266611200,What we learned as the series heads back to Tampa https://t.co/WBBjMn60wC  ▶️ https://t.co/NKkDBVS66N #Bitcoin #Sportsbook,Sat Jun 25 04:08:03 +0000 2022,BetFast.com,BetFastcom,2173508552,,11070,10752,False,1307900,Mon Nov 04 07:15:04 +0000 2013
46,1540547329853313024,RT @turaxtoken: Take part info  our #Airdrop  Our listing iş coming soon. In July! Get ahead of everyone and earn some tokens. #Turax #Cryp…,Sat Jun 25 04:08:00 +0000 2022,setoy 🍁,Toy_Setoy_,1436530223613308941,,113,36,False,8802,Sat Sep 11 03:21:35 +0000 2021
47,1540547322240634881,RT @TheBitcoinConf: There are only three certainties:  1. Death 2. Taxes 3. 21 Million Bitcoin,Sat Jun 25 04:07:58 +0000 2022,Jessica smith,Jessica_01217,1535123032573849600,"Los Angeles, CA",23,117,False,226,Fri Jun 10 04:54:55 +0000 2022
48,1540547321175343104,RT @BTC_Archive: #Bitcoin HODLers 💪 https://t.co/l2o7dZkMgY,Sat Jun 25 04:07:58 +0000 2022,orellana_steve,SteveO_Bitcoin,961219551877844992,El Salvador (Bitcoin Land ),284,358,False,693,Wed Feb 07 12:46:14 +0000 2018
49,1540547319044734976,#Bitcoin mempool fees summary in the 60 seconds Mean = 5082 Median = 2304 Max = 100000 75th Quant = 3537 N.Obs = 10… https://t.co/BjOeJ5BICQ,Sat Jun 25 04:07:57 +0000 2022,Mempool Stats,StatsMempool,1527809135374393345,,26,30,False,5347,Sat May 21 00:31:30 +0000 2022
50,1540547317991972864,#Bitcoin mempool Tx summary in the last 60 seconds Mean = 2.40072 Median = 0.03084 Max = 154.27406 75th Quant = 0.3… https://t.co/Dfg1uV9rkC,Sat Jun 25 04:07:57 +0000 2022,Mempool Stats,StatsMempool,1527809135374393345,,26,30,False,5347,Sat May 21 00:31:30 +0000 2022
51,1540567555722645504,"RT @ParikPatelCFA: “Buy when there’s blood in the streets, even if it’s your own” - person who bought #bitcoin at $60k",Sat Jun 25 05:28:22 +0000 2022,Biro,mirkata00,1343185218786758657,Bulgaria,13,158,False,317,Sun Dec 27 13:21:35 +0000 2020
52,1540567547573059592,"RT @sunnydecree: Money’s biggest problem isn’t the people in charge, it’s that there are people in charge.   #Bitcoin fixes this.",Sat Jun 25 05:28:20 +0000 2022,Bitcoin Tidbits,bitcointid,1500662775688925189,,6,31,False,12,Mon Mar 07 02:41:27 +0000 2022
53,1540567546113433600,"RT @BTC_Archive: 💥SEC spot #Bitcoin ETF rejection ""seems to me to be some element of corruption going on,” says Max Keiser",Sat Jun 25 05:28:20 +0000 2022,Joe Louderback,joe_louderback,1288282160965619713,,242,160,False,38329,Wed Jul 29 01:17:28 +0000 2020
54,1540567545727823872,"RT @mikealfred: If Solana is going to have their own phone, #Bitcoin should have its own phone too. Who's building this?",Sat Jun 25 05:28:19 +0000 2022,Chris,roasty526,179738564,,57,811,False,3039,Wed Aug 18 00:46:51 +0000 2010
55,1540567535518732288,"Those who believe in Bitcoin also believe in cleverness. Invest wisely, make the clever choice now https://t.co/wlfShd3Ozt",Sat Jun 25 05:28:17 +0000 2022,Patricia Lee,LA_BELLE_ENFANT,994370865964994560,"Los Angeles, CA",570,2106,False,6785,Thu May 10 00:17:43 +0000 2018
56,1540567534285504512,"@Ken72301226 @RobertKalish @VitalikButerin @songadaymann I’m aware , I prefer bitcoin in my portfolio. However Eth… https://t.co/7rUXjGYJGz",Sat Jun 25 05:28:17 +0000 2022,Chris0122,Chris01225,1267879259886030854,,34,9,False,3067,Tue Jun 02 18:02:37 +0000 2020
57,1540567528912482305,RT @SocialGood_Inc: 🏖️ Win $100 in $BTC 🏖️ Follow   RT this for a chance to win a cool $100 worth of #Bitcoin !! 🤩 We'll tag the lucky 32nd…,Sat Jun 25 05:28:15 +0000 2022,Vanessa Cantor,liamliana0205,1485881282504830976,"Antipolo City, Calabarzon",6,29,False,45,Tue Jan 25 07:44:50 +0000 2022
58,1540567528828981248,@AltGemHunter @PeakyInu PeakyInu  TO the  fucking koon @1goonrich @AltCryptoGems  #Peakyinu #peakygem… https://t.co/Ot4H8ATOfM,Sat Jun 25 05:28:15 +0000 2022,WHALE GEMS,WHALEGEMS1000X,1522770556717867008,,57,39,False,103,Sat May 07 02:49:36 +0000 2022
59,1540567520096165889,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:28:13 +0000 2022,"Diop, Assane Diop",i_amweird_axis,913497673386348544,hideout from the pain ,1912,3413,False,29356,Thu Sep 28 20:16:32 +0000 2017
60,1540567511967887361,RT @AurelienOhayon: #BITCOIN A HUGE BULL RUN STARTS. https://t.co/PM5rWvUvlx,Sat Jun 25 05:28:11 +0000 2022,Oliverrrrrrrrrrrrrrrrrrr Li,OliverLiZX,715804699,,134,321,False,6120,Wed Jul 25 09:41:22 +0000 2012
61,1540567510768041984,"When undertaking marriage, everyone must be the judge of his own thoughts, and take counsel from himself. - Francoi… https://t.co/ET4GToDNHh",Sat Jun 25 05:28:11 +0000 2022,Alexandr,AlexandrEdgers,809249635,,35,3,False,9879,Fri Sep 07 17:06:18 +0000 2012
62,1540567506624352256,RT @you_perez__: Central African Republic Accepts Bitcoin as Legal Tender. BTC is legal in this African country.,Sat Jun 25 05:28:10 +0000 2022,Jahirul Islam,Jahirul31594487,1445672967967424512,,6,731,False,1812,Wed Oct 06 08:51:18 +0000 2021
63,1540567503331794944,"RT @SlingShotOn: When #Bitcoin reaches $40,000 again ( I know we are in a bear market right now)  I will buy a full computer gaming/crypto…",Sat Jun 25 05:28:09 +0000 2022,BIGWIN DOLLAR FREETAG,winnersejati69,1500258492543688704,,75,1258,False,8187,Sat Mar 05 23:55:02 +0000 2022
64,1540567496754970625,"RT @satskeeper: Is it just me or did Satoshi, in a sly roundabout way, turn saving into an inalienable human right across all jurisdictions…",Sat Jun 25 05:28:08 +0000 2022,Dr. Karl bitcoind-datadir=Tw1tt3r/∞/21M,karl_21m,316644408,Deutschland,1336,1848,False,2057,Mon Jun 13 19:12:05 +0000 2011
65,1540567489524137984,RT @HaroBuru: WL Registration Opened: https://t.co/G4JLQeLSc0  💟Star Collect Program (stake) 💟Real Collectibles 💟Haro Haro   🎉10X PREMIUM M…,Sat Jun 25 05:28:06 +0000 2022,Bitholic,badass_bitcoin,1412285480167645190,,17,494,False,3401,Tue Jul 06 05:41:32 +0000 2021
66,1540567480053256197,#Bitcoin: Bull Trap Or Breakout? A Chance To Reclaim ...  https://t.co/t4JV50pPFw  #BitcoinNews #BuyDoge… https://t.co/jdztlLXX5Q,Sat Jun 25 05:28:04 +0000 2022,BOCVIP,bocvip,24911207,,1630,1555,False,66791,Tue Mar 17 16:51:37 +0000 2009
67,1540567472058793985,https://t.co/s2suRYn0ke for sale.  #domains #domainnames #startup #startups #venturecapital #defi #technology… https://t.co/fDY4D22Dgj,Sat Jun 25 05:28:02 +0000 2022,Andy,andreas12985,291252715,Unaware.com,55,119,False,550,Sun May 01 18:05:03 +0000 2011
68,1540567466501455872,📈📈📈LONG📈📈📈  💰#BEL 💰Entry Price = 0.8998 💰2022-06-25T05:28:00Z 💰Stop Loss =☎️LINK IN Profile $BEL #BTC #BITCOIN,Sat Jun 25 05:28:01 +0000 2022,CryptoSignals_LS Trading,CryptoSignal_LS,1463917015433977859,,386,0,False,7631,Thu Nov 25 17:06:52 +0000 2021
69,1540567454774083584,"RT @BobLoukas: #bitcoin 3-month chart since inception.   Three 4-yr cycles.  All three topped at Months 33,34,34.  Two bottoms 46 and 46!…",Sat Jun 25 05:27:58 +0000 2022,Lukas,AkuleSe,944905227836248065,,121,204,False,3480,Sun Dec 24 12:18:56 +0000 2017
70,1540567454300135424,RT @BTC_Archive: 💥BINANCE CEO: The number one value of #Bitcoin is that it has a limited supply.,Sat Jun 25 05:27:58 +0000 2022,Warneys-NFT's,WarneyNft,1527186947025907712,Goblintown,618,880,False,4707,Thu May 19 07:19:23 +0000 2022
71,1540567431491600385,RT @TheBitcoinConf: There are only three certainties:  1. Death 2. Taxes 3. 21 Million Bitcoin,Sat Jun 25 05:27:52 +0000 2022,GhstlyPnda420,UUHbusiness,1461024889259896844,,30,200,False,557,Wed Nov 17 17:34:37 +0000 2021
72,1540567429381775361,"RT @BitcoinSapiens: If you have 0.029 #Bitcoin, you already have more in savings than most Americans. Keep stacking.",Sat Jun 25 05:27:52 +0000 2022,Aldo,aldom92,147043669,TX,2982,1868,False,74181,Sun May 23 02:20:41 +0000 2010
73,1540567425640501248,@AirdropStario Amazing project  #cryptocurrency #Airdrop #BSC #Bitcoin #USDT #Lithosphere #KaJLabs #JOT #Airdropstario,Sat Jun 25 05:27:51 +0000 2022,Hillary Franklin 🇺🇸,AlexTomi10,1496031662773264387,USA 🇺🇸,16,107,False,284,Tue Feb 22 07:58:56 +0000 2022
74,1540567421496475649,RT @BTC_for_Freedom: - #bitcoin gets better the more you know about it - Fiat gets worse the more you know about it,Sat Jun 25 05:27:50 +0000 2022,rad_dude🟠,S_Radude,2463159060,"Brasov, Romania",43,137,False,253,Fri Apr 25 12:49:31 +0000 2014
75,1540567416354267143,"RT @HukAleksandra: It’s the year 2030, Bitcoin crashed from $1.8M to $980k  The media: #Bitcoin is dead",Sat Jun 25 05:27:49 +0000 2022,Nathan | ₿itMart,cryptonathan76,1500939211674894342,Earth,220,764,False,62,Mon Mar 07 20:59:35 +0000 2022
76,1540567398855499776,RT @JoshRoomsburg: New #Duet with @SalemIlese! 🔥  This is the #CryptoBoy Anthem!  @TrustWallet #TrustWallet ♥️  Leave a #Comment   #RT 👇  C…,Sat Jun 25 05:27:44 +0000 2022,❤️❤️❤️ thanks,lovecityx,1501185053283749890,,59,4599,False,19739,Tue Mar 08 13:16:32 +0000 2022
77,1540567395944697856,Current #Bitcoin Price is $21296 #BTC #Crypto,Sat Jun 25 05:27:44 +0000 2022,Bitcoin Bot🤖,IAmBitcoinBot,1443994358651359234,server,1534,1,False,56767,Fri Oct 01 17:41:03 +0000 2021
78,1540567391771533313,"White hat hacker attempts to recover 'millions' in lost Bitcoin, finds only $105 https://t.co/uWlsb976Fl",Sat Jun 25 05:27:43 +0000 2022,Bitcoinews,bitcoinews_,915266542463541248,Etats-Unis,1217,32,False,1856,Tue Oct 03 17:25:23 +0000 2017
79,1540567391008133123,RT @BTC_Archive: 💥#Bitcoin miner capitulation has already occurred - CryptoQuant,Sat Jun 25 05:27:43 +0000 2022,Matthieu Moisan,MoisanZerfrea,1452026713752416261,,29,298,False,172,Sat Oct 23 21:39:54 +0000 2021
80,1540567389368115207,@BTCs_BTC Bitcoin is just like evil spirit at the moment,Sat Jun 25 05:27:42 +0000 2022,Uwa Bartho,uwa_bartho,1539897199814774784,,0,26,False,5,Thu Jun 23 09:05:11 +0000 2022
81,1540567386423582725,RT @FlylightsTech: #bitcoin rising We are reducing your #BNB Loss. We fixed the price. 1 BNB = 300 USDT 1 BNB = 37500 FLF Only Flylights ca…,Sat Jun 25 05:27:41 +0000 2022,MD Mazaharul Islam,MDMazah51375902,1382547357762392068,"Dhaka, Bangladesh",53,1384,False,3136,Thu Apr 15 04:12:47 +0000 2021
